  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.26552
      Tau        exp. factor        a1             a2             a3         exp. ratio   
     13.651389      0.823806     21.643345     20.796683     20.126025      8.238060
     13.686820      0.825231     21.699308     20.850604     20.178399      8.252308
     13.722251      0.826654     21.755273     20.904524     20.230773      8.266544
     13.757682      0.828077     21.811238     20.958445     20.283147      8.280767
     13.793113      0.829498     21.867205     21.012365     20.335521      8.294979
     13.828544      0.830918     21.923173     21.066286     20.387895      8.309178
     13.863975      0.832336     21.979142     21.120207     20.440269      8.323365
     13.899406      0.833754     22.035112     21.174127     20.492643      8.337540
     13.934837      0.835170     22.091083     21.228048     20.545017      8.351702
     13.970268      0.836585     22.147056     21.281968     20.597391      8.365853
     14.005699      0.837999     22.203030     21.335889     20.649765      8.379992
     14.041130      0.839412     22.259006     21.389809     20.702139      8.394119
     14.076561      0.840823     22.314983     21.443730     20.754513      8.408234
     14.111992      0.842234     22.370961     21.497650     20.806887      8.422337
     14.147423      0.843643     22.426940     21.551571     20.859261      8.436429
     14.182854      0.845051     22.482921     21.605492     20.911636      8.450508
     14.218285      0.846458     22.538904     21.659412     20.964010      8.464576
     14.253716      0.847863     22.594888     21.713333     21.016384      8.478633
     14.289147      0.849268     22.650873     21.767253     21.068758      8.492677
     14.324578      0.850671     22.706861     21.821174     21.121132      8.506710
     14.360009      0.852073     22.762849     21.875094     21.173506      8.520732
     14.395440      0.853474     22.818839     21.929015     21.225880      8.534742
     14.430871      0.854874     22.874831     21.982935     21.278254      8.548740
     14.466302      0.856273     22.930825     22.036856     21.330628      8.562727
     14.501733      0.857670     22.986820     22.090777     21.383002      8.576703
     14.537164      0.859067     23.042817     22.144697     21.435376      8.590667
     14.572595      0.860462     23.098815     22.198618     21.487750      8.604620
     14.608026      0.861856     23.154815     22.252538     21.540124      8.618561
     14.643457      0.863249     23.210818     22.306459     21.592498      8.632491
     14.678888      0.864641     23.266821     22.360379     21.644872      8.646411
     14.714319      0.866032     23.322827     22.414300     21.697246      8.660318
     14.749750      0.867422     23.378834     22.468220     21.749620      8.674215
     14.785181      0.868810     23.434844     22.522141     21.801994      8.688101
     14.820612      0.870198     23.490855     22.576061     21.854368      8.701975
     14.856043      0.871584     23.546868     22.629982     21.906743      8.715839
     14.891474      0.872969     23.602883     22.683903     21.959117      8.729691
     14.926905      0.874353     23.658900     22.737823     22.011491      8.743532
     14.962336      0.875736     23.714919     22.791744     22.063865      8.757363
     14.997767      0.877118     23.770940     22.845664     22.116239      8.771183
     15.033198      0.878499     23.826963     22.899585     22.168613      8.784991
     15.068629      0.879879     23.882988     22.953505     22.220987      8.798789
     15.104060      0.881258     23.939015     23.007426     22.273361      8.812576
     15.139491      0.882635     23.995044     23.061346     22.325735      8.826352
     15.174922      0.884012     24.051075     23.115267     22.378109      8.840118
     15.210353      0.885387     24.107108     23.169188     22.430483      8.853873
     15.245784      0.886762     24.163144     23.223108     22.482857      8.867617
     15.281215      0.888135     24.219181     23.277029     22.535231      8.881350
     15.316646      0.889507     24.275221     23.330949     22.587605      8.895073
     15.352077      0.890879     24.331263     23.384870     22.639979      8.908786
     15.387508      0.892249     24.387308     23.438790     22.692353      8.922487
     15.422939      0.893618     24.443354     23.492711     22.744727      8.936179
     15.458370      0.894986     24.499403     23.546631     22.797101      8.949859
     15.493801      0.896353     24.555454     23.600552     22.849475      8.963530
     15.529232      0.897719     24.611508     23.654472     22.901849      8.977190
     15.564663      0.899084     24.667563     23.708393     22.954224      8.990839
     15.600094      0.900448     24.723621     23.762314     23.006598      9.004478
     15.635525      0.901811     24.779682     23.816234     23.058972      9.018107
     15.670956      0.903173     24.835745     23.870155     23.111346      9.031726
     15.706387      0.904533     24.891810     23.924075     23.163720      9.045334
     15.741818      0.905893     24.947878     23.977996     23.216094      9.058932
     15.777249      0.907252     25.003948     24.031916     23.268468      9.072520
     15.812680      0.908610     25.060021     24.085837     23.320842      9.086098
     15.848111      0.909967     25.116096     24.139757     23.373216      9.099665
     15.883542      0.911322     25.172174     24.193678     23.425590      9.113223
     15.918973      0.912677     25.228254     24.247599     23.477964      9.126770
