  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.34828
      Tau        exp. factor        a1             a2             a3         exp. ratio   
     14.466302      0.856273     22.410589     20.497616     19.788748      8.562727
     14.501733      0.857670     22.466871     20.547865     19.837699      8.576703
     14.537164      0.859067     22.523167     20.598114     19.886650      8.590667
     14.572595      0.860462     22.579478     20.648363     19.935601      8.604620
     14.608026      0.861856     22.635805     20.698612     19.984552      8.618561
     14.643457      0.863249     22.692146     20.748861     20.033502      8.632491
     14.678888      0.864641     22.748503     20.799110     20.082453      8.646411
     14.714319      0.866032     22.804874     20.849359     20.131404      8.660318
     14.749750      0.867422     22.861261     20.899608     20.180355      8.674215
     14.785181      0.868810     22.917663     20.949857     20.229306      8.688101
     14.820612      0.870198     22.974081     21.000106     20.278257      8.701975
     14.856043      0.871584     23.030513     21.050355     20.327208      8.715839
     14.891474      0.872969     23.086961     21.100604     20.376159      8.729691
     14.926905      0.874353     23.143425     21.150853     20.425110      8.743532
     14.962336      0.875736     23.199904     21.201102     20.474060      8.757363
     14.997767      0.877118     23.256398     21.251352     20.523011      8.771183
     15.033198      0.878499     23.312908     21.301601     20.571962      8.784991
     15.068629      0.879879     23.369433     21.351850     20.620913      8.798789
     15.104060      0.881258     23.425974     21.402099     20.669864      8.812576
     15.139491      0.882635     23.482530     21.452348     20.718815      8.826352
     15.174922      0.884012     23.539102     21.502597     20.767766      8.840118
     15.210353      0.885387     23.595690     21.552846     20.816717      8.853873
     15.245784      0.886762     23.652293     21.603095     20.865668      8.867617
     15.281215      0.888135     23.708912     21.653344     20.914618      8.881350
     15.316646      0.889507     23.765547     21.703593     20.963569      8.895073
     15.352077      0.890879     23.822197     21.753842     21.012520      8.908786
     15.387508      0.892249     23.878864     21.804091     21.061471      8.922487
     15.422939      0.893618     23.935546     21.854340     21.110422      8.936179
     15.458370      0.894986     23.992245     21.904589     21.159373      8.949859
     15.493801      0.896353     24.048959     21.954838     21.208324      8.963530
     15.529232      0.897719     24.105689     22.005087     21.257275      8.977190
     15.564663      0.899084     24.162435     22.055336     21.306225      8.990839
     15.600094      0.900448     24.219198     22.105585     21.355176      9.004478
     15.635525      0.901811     24.275976     22.155834     21.404127      9.018107
     15.670956      0.903173     24.332771     22.206083     21.453078      9.031726
     15.706387      0.904533     24.389581     22.256332     21.502029      9.045334
     15.741818      0.905893     24.446408     22.306581     21.550980      9.058932
     15.777249      0.907252     24.503251     22.356830     21.599931      9.072520
